movieId,mean
189,3.0101449275362318
190,3.623436196830692
191,2.694736842105263
193,2.2645568255337505
194,3.836073129512982
195,3.089964891749561
196,2.8277398558968523
197,3.0657894736842106
198,3.4226462856586504
199,3.7828018818609515
201,3.0322164948453607
202,3.0901960784313727
203,3.165853261753701
204,2.926083307103137
205,3.503965392934391
206,3.4764150943396226
207,3.368515497553018
208,2.878633150039277
209,2.818124207858048
210,2.875728155339806
211,3.584552845528455
212,2.572134387351779
213,4.019778099372889
214,4.030981887511916
215,3.9434634974533105
216,3.2530837941301574
217,2.736914600550964
218,3.2829448677722994
219,3.5994397759103642
220,2.470505617977528
222,3.528812756551942
223,3.8410715525019086
224,3.4321447866018366
225,3.2837113704764
226,2.6875
227,3.0658511722731907
228,2.6727642276422765
229,3.5630492930836835
230,3.575577066269546
231,2.9764187164053406
232,4.021967311440996
233,3.524165554072096
234,2.670538077036166
235,3.6592039800995027
236,3.3074677430981043
237,3.216043956043956
238,3.1645997745208567
239,3.126085987970595
240,2.897727272727273
241,3.026829268292683
242,3.3919860627177703
243,2.5
244,2.3871473354231973
245,2.953068592057762
246,4.0028130594152245
247,3.809348309348309
248,3.0081818181818183
249,3.6694899303594957
250,3.0800344234079176
251,3.0322966507177034
252,3.205077599354086
253,3.511884066658674
254,2.8884673748103187
255,2.27488986784141
256,2.674757683704747
257,3.406075334143378
258,2.623276776246023
259,3.059003291020216
260,4.092400362132467
261,3.5995464117932934
262,3.7589009287925697
263,3.7267303102625298
264,3.3325
265,3.913583633798401
266,3.5049421216766214
267,2.9074225958581095
268,3.3078913324708927
269,3.4815705128205128
270,3.1854014598540146
271,3.329554043839758
272,3.734161563824776
273,3.1190921853065046
274,2.8263940520446096
275,2.722754491017964
276,2.980397236614853
277,3.3870112945264985
278,3.0207275803722506
279,3.6934647302904566
280,3.7082411504424777
281,3.6623080614203456
282,3.3875516364791864
283,3.099609375
285,2.3693181818181817
286,2.0
288,3.2634882382562407
289,3.3612633400634553
290,3.9828603859250853
292,3.4199986671997866
293,4.097544730012173
294,3.1714614499424627
295,2.8064182194616976
296,4.191777924896098
297,3.087813620071685
298,3.501865671641791
299,3.720508166969147
300,3.660887187570367
301,3.5102669404517455
302,3.742798353909465
303,3.0495158720431426
304,3.1805555555555554
305,2.6981553940749023
306,4.056163465832961
307,3.9675925925925926
308,3.891609482220836
309,3.642094017094017
311,2.7329545454545454
312,2.6081573197378005
313,3.092512376237624
314,3.849988539995416
315,2.898059018462995
316,3.3818097399917457
317,3.1239550609658697
318,4.416792045528881
319,3.7477702461648232
320,3.2573529411764706
321,3.7581632653061225
322,3.6721617418351475
324,3.688
325,2.646451033243486
326,4.0900127226463106
327,2.80792261630585
328,3.163582531458179
329,3.341219939067868
330,2.8178528347406515
331,3.287671232876712
332,2.779035639412998
333,3.3707832841832697
334,3.8154796939376103
335,3.25
336,2.8706070287539935
337,3.7456328681565334
338,2.985235830360682
339,3.5077481840193703
340,3.370406189555126
341,3.5869565217391304
342,3.4829491401390413
343,2.66812865497076
344,3.000595872796839
345,3.6241588435656724
346,3.4247899159663864
347,3.4523936170212766
348,3.680493402180149
349,3.6661283981127837
350,3.4653812949640286
351,3.3025146050292102
352,3.2720639332870047
353,3.515155481101455
354,3.1474654377880182
355,2.4097176625082075
356,4.068189221788855
357,3.642097095987586
358,3.2456575682382134
359,3.283737024221453
360,2.7272317403065824
361,3.3233968804159444
362,3.3591265519494664
363,3.985820895522388
364,3.8334766114111645
365,3.16575952498763
366,2.9967043314500943
367,3.189702224261598
368,3.4085424588086184
369,3.3111015490533564
370,2.9827615393296467
371,3.258616830796777
372,3.259809119830329
373,3.7700052994170643
374,2.447302580140735
375,3.2786259541984735
376,3.289349951488917
377,3.4905770054457568
378,3.1250515889393315
379,2.720259816085243
380,3.50522836196935
381,3.402406886858749
382,3.039970930232558
383,3.2
384,2.977832512315271
385,3.565693430656934
386,2.8241206030150754
387,2.65625
388,3.55506993006993
389,3.5
390,3.4243486973947896
391,3.1588366890380315
392,3.31438127090301
393,1.9399280575539568
394,3.310126582278481
396,2.5125
397,2.2009345794392523
398,3.388888888888889
400,2.5588235294117645
402,2.893939393939394
404,3.3241758241758244
405,2.4537411526794743
407,3.267157813105855
408,3.24
409,3.05
410,3.024225168035848
411,2.8149606299212597
412,3.5541476935260343
413,2.82387690616843
414,2.6193181818181817
415,2.810637663885578
416,2.699626865671642
417,3.518668596237337
418,2.703472222222222
419,2.487559354226021
420,2.758975429389313
421,3.2776073619631902
422,3.228819212808539
423,3.0125687352710133
424,2.723277909738717
425,3.47164667393675
426,3.1132236095346197
427,2.5417133258678613
428,3.821842890288366
429,2.377236273904997
430,2.3105263157894735
431,3.7104020979020977
432,2.719838857869814
433,2.9109483423284503
434,3.0667801539170836
435,2.569680617431135
436,2.6363636363636362
437,2.594559585492228
438,2.7018551236749118
439,2.7246376811594204
440,3.5982285465369537
441,3.696526423330547
442,3.0761961015948023
443,3.3496835443037973
444,2.4170890658942796
445,2.8796250616674888
446,3.8979268292682927
448,3.5492541951522685
449,3.454421768707483
450,3.348417721518987
451,3.048798798798799
452,3.5595623987034037
453,3.0993249758919963
454,3.505486441151803
455,2.6076511605693
456,3.813975448536355
457,3.976875850450334
458,3.14503133393017
459,2.7809215844785773
460,2.4275510204081634
461,3.348404255319149
462,2.6291079812206575
464,2.9284509418048916
465,3.2645569620253165
466,2.930698023517638
467,3.41921664626683
468,3.3082208439742185
469,3.2797029702970297
470,2.1408045977011496
471,3.651588858375834
472,2.8746666666666667
473,2.328392621870883
474,3.7158688152733803
475,3.9016699318966324
477,3.547307132459971
478,2.4161073825503356
479,2.9319908814589666
480,3.689013080239925
481,3.3362724478239767
482,3.4221339779005526
483,3.7635239567233385
484,2.778708133971292
485,2.8051029818628956
486,2.703731343283582
487,2.595952023988006
488,3.385113268608414
489,2.754874651810585
490,3.351319648093842
491,3.3981248953624643
492,3.6578947368421053
493,3.617812720018775
494,3.3701031622951927
495,3.4364801864801864
496,3.3140877598152425
497,3.867442456882734
498,2.814420803782506
499,2.7646370023419204
500,3.3982102634413867
501,3.840890522875817
502,2.316020730058585
503,3.0777027027027026
504,2.9832268370607027
505,2.505649717514124
506,3.5096092248558617
507,3.5290070156502966
508,3.804518623212504
509,3.684152834325086
510,2.771617497456765
511,3.13988603988604
512,2.9215029761904763
513,2.9565916398713825
514,3.4466185029098937
515,3.8918410041841005
516,3.0853457738748626
517,3.1322196322196323
518,2.7017477203647418
519,2.2457418932197837
520,3.079576918817145
521,3.318280977312391
522,3.5354464894342197
523,3.6481865284974093
524,3.513327061774851
525,3.3823529411764706
526,3.1655172413793102
527,4.242336641656378
528,2.7746913580246915
529,3.829604491369197
530,3.0853658536585367
531,3.5061643107662874
532,3.069739235900546
533,2.932
534,3.886142467886337
535,3.769691499835904
536,3.280745341614907
537,3.156728893842296
538,3.6890343698854338
539,3.51405670534753
540,2.721814175541682
541,4.113712129153999
542,2.859100050276521
543,3.2089720008174942
544,2.929404414827155
546,2.0894020130254587
547,2.8410852713178296
548,2.893189368770764
549,3.884005287508262
550,3.080085348506401
551,3.74217294073798
552,3.195811213259096
553,3.7032188465799756
554,3.076923076923077
555,3.81165027674781
556,3.9560029828486205
558,2.850161987041037
559,3.0083333333333333
560,3.0121951219512195
561,3.439655172413793
562,3.764653397391901
563,3.4558823529411766
564,2.35752688172043
565,3.2298464491362764
566,2.768987341772152
567,3.3449367088607596
568,3.5472636815920398
569,2.936490250696379
570,3.4414225941422596
571,3.6214285714285714
572,2.6315789473684212
573,3.4484304932735426
574,3.2967032967032965
575,3.0349390425215583
576,2.462962962962963
577,2.8192252510760403
580,3.0453795379537953
581,3.972497522299306
582,3.332167832167832
583,3.568106312292359
584,3.064516129032258
585,2.6126050420168068
586,3.1796445610021484
587,3.4466198524160916
588,3.70176193292825
589,3.9623015873015874
590,3.7413024336324634
591,2.128205128205128
592,3.390484644061779
593,4.150286831299974
594,3.566805130780116
595,3.6798850321557572
596,3.4423318010865023
597,3.439492086860508
598,3.5718232044198897
599,3.9438401214267644
600,2.97196261682243
601,3.3916666666666666
602,3.992997198879552
605,3.2985764235764234
606,2.5760537568723274
608,4.115325039934169
609,3.021687563537784
610,3.375795467232332
611,2.529773622047244
612,2.7280957943925235
613,3.635572987721692
614,3.1137724550898205
615,3.8620689655172415
616,3.3834355828220857
617,3.5789473684210527
618,2.755813953488372
619,2.594577553593947
620,3.27
621,3.6031976744186047
625,3.25
626,2.884892086330935
627,3.5233482364629904
628,3.76265389876881
629,3.1379310344827585
630,3.350840336134454
631,2.760652093367914
632,3.935267857142857
633,3.3874643874643873
634,2.241469816272966
635,3.640731292517007
636,2.9375
637,2.8447909284195605
638,3.288244766505636
639,2.9359183673469387
640,2.9759334889148192
641,2.4827586206896552
645,3.6473214285714284
647,3.523217899707668
648,3.4139743294457587
649,3.722972972972973
650,3.465528781793842
651,2.482142857142857
652,3.0773809523809526
653,3.2187769908447055
656,2.8733790999237225
657,2.5543478260869565
659,3.7563884156729133
660,2.977777777777778
661,3.283609022556391
662,3.252686521338655
663,3.3625772038180797
664,3.0417910447761196
665,3.963717377466582
666,3.438679245283019
667,2.561241610738255
668,4.087409420289855
670,4.119825708061002
671,3.6541196994095544
673,2.7898093636108774
674,2.985235960980754
675,2.2903225806451615
678,4.070625439212931
679,3.4019607843137254
680,3.548016701461378
681,3.5923076923076924
683,2.6463414634146343
684,2.5185185185185186
685,3.508756567425569
688,2.5872293693128334
690,3.3295454545454546
691,3.0513910355486864
692,2.337991718426501
694,3.0160148347943356
695,3.175946547884187
696,3.1444444444444444
697,2.7851239669421486
698,2.8212121212121213
700,3.2413793103448274
701,3.231707317073171
702,3.7652859960552267
703,2.8788659793814433
704,2.847090999502735
705,3.501098901098901
706,3.1007462686567164
707,3.077146869983949
708,3.3941946466306643
709,3.316729596282312
710,2.7381305637982196
711,2.6617477960904563
712,3.477272727272727
713,3.4194630872483223
714,3.8866805411030176
715,3.5402124430955992
716,2.9544117647058825
718,3.4510785824345147
719,2.948918075142642
720,4.032713567839196
722,3.6054794520547944
723,3.3292682926829267
724,3.08953812910777
725,2.794787297783104
726,3.1174438687392056
728,3.806532663316583
729,3.4178082191780823
731,2.9220489977728286
732,2.7976653696498053
733,3.687172127090963
734,2.676470588235294
735,3.5152529761904763
736,3.221491337560537
737,2.1092708741669934
738,3.0806451612903225
741,3.9907154560349536
742,2.752506836827712
743,2.744932214331827
745,4.096215808596695
746,3.706117021276596
747,2.3508771929824563
748,3.1723197545594
749,2.7083333333333335
750,4.199991259759935
751,3.4375
753,3.286654135338346
754,2.954320987654321
755,3.36875
756,3.181451612903226
757,3.549698795180723
759,3.857702349869452
760,3.6732979664014147
761,2.793617516887957
762,2.411687431138232
764,3.3614173228346456
765,3.039987152722017
766,3.4612382934443287
767,3.529968454258675
768,3.0142857142857142
769,3.5774647887323945
771,3.3832335329341316
773,3.5454545454545454
774,2.6923076923076925
775,3.0164835164835164
778,4.013924221921515
779,2.8530465949820787
780,3.401698933848352
781,3.427529827662395
782,2.8740740740740742
783,3.2523553632493543
784,2.7172619047619047
785,3.284525088230781
786,3.167582557370376
787,3.671875
788,2.82396077774053
789,3.1160714285714284
791,3.596638655462185
795,3.2025862068965516
796,2.9693877551020407
797,3.3811475409836067
798,2.8433751743375173
799,3.358809168588092
800,4.054022390002603
801,3.027981171548117
802,3.4562390272449446
803,3.56120826709062
804,3.0812108559498954
805,3.68963506653862
806,3.1592039800995027
807,3.30168776371308
808,3.2204545454545452
809,2.849184782608696
810,1.8454020435362062
812,2.4871794871794872
813,2.775992438563327
815,2.140625
818,2.6129635400436273
820,2.939189189189189
822,3.1923076923076925
823,3.390374331550802
824,3.797590361445783
825,2.75
827,3.0941176470588236
828,3.1342776203966007
829,2.669287469287469
830,3.0926687636099683
831,3.508510638297872
832,3.4458679593721144
833,2.7125935162094765
834,2.6301369863013697
835,3.187973484848485
836,2.9191544434857635
837,3.4565801253357207
838,3.7425547755796638
839,2.798526053560307
840,2.7298546895640685
841,3.697975253093363
842,2.7664414414414416
845,3.3666666666666667
846,3.5
847,2.918032786885246
848,3.659890360895386
849,2.7774428779776374
850,3.528368794326241
851,3.5033149171270717
852,3.1745252128356256
853,3.3140495867768593
854,3.7265625
855,2.8157894736842106
858,4.32660258119567
860,3.5100755667506296
861,3.451442646023927
862,3.598944591029024
864,3.252688172043011
865,3.324074074074074
866,3.7084161226227645
867,2.3777472527472527
868,3.14
869,3.08993399339934
870,2.258220502901354
872,3.6666666666666665
873,3.0217391304347827
874,3.063953488372093
875,3.4232851985559565
876,2.7252906976744184
877,3.1620111731843576
879,2.8092845659163985
880,2.4938023180940116
881,2.822061191626409
882,2.986796785304248
885,2.6703216374269005
886,3.0567194685743484
887,2.97
891,2.590452261306533
892,3.72049898853675
893,3.635265700483092
894,2.8375
896,3.670093457943925
897,3.6363636363636362
898,4.101242161119151
899,4.019638426090039
900,3.777619589977221
901,3.6107329842931937
902,3.8102970152521345
903,4.11598074608905
904,4.223027931246163
905,4.1152965859240895
906,4.019185591229444
907,3.9017137096774195
908,4.187337202394553
909,4.0223360655737705
910,4.0271116440181185
911,4.032157676348548
912,4.195889466578577
913,4.119897632757517
914,3.8614619513735398
915,3.8677685950413223
916,4.051589242053789
917,3.613100081366965
918,3.7251013970256874
919,3.9201423206167227
920,3.8101644245142
921,3.778236914600551
922,4.189934559052665
923,4.070491328283455
924,3.9965645461159163
925,3.5098039215686274
926,4.161099568483299
927,3.9261083743842367
928,4.058833089549813
929,3.8048245614035086
930,4.149450371807307
931,3.8781744571218257
932,3.816244471250503
933,3.9737506309944473
934,3.4564902852418355
935,3.7385892116182573
936,3.9776974080771548
937,3.6491803278688524
938,3.5890518596123626
939,3.3135593220338984
940,3.846203763789747
941,3.562558356676004
942,4.0527802557240555
943,3.8024172359432473
944,3.8126571668063707
945,4.033152627189325
946,3.937779017857143
947,4.017066420664206
948,3.7304123711340207
949,3.8849470795766368
950,4.139336016096579
951,4.0804084870117
952,3.462491277041172
953,4.025306515351099
954,3.9786048431480463
955,4.003876684511722
956,3.477886977886978
957,3.24618320610687
958,3.130630630630631
959,3.689887640449438
960,3.489130434782609
961,3.402482269503546
962,3.4
963,3.5356536502546687
964,3.4037433155080214
965,3.9620611551528877
966,3.435374149659864
967,2.7783505154639174
968,3.6350733473042482
969,4.044937975190076
970,3.4966517857142856
971,3.9222953634802518
972,3.137323943661972
973,3.812089971883786
974,3.3734177215189876
975,3.073529411764706
976,3.508080808080808
980,3.1446540880503147
981,2.611344537815126
982,3.640527950310559
984,2.689516129032258
986,3.5011590843233846
987,3.1881188118811883
988,3.3294849023090585
989,3.4698795180722892
990,2.7381413359148112
991,3.5698924731182795
992,2.7534965034965033
993,3.498069498069498
994,3.9911211699164344
996,3.0108784335055754
997,3.5258620689655173
998,3.2219222462203025
999,3.2851140456182475
1000,3.090717299578059
1001,2.8181818181818183
1003,3.141434262948207
1004,2.673344947735192
1005,2.5289256198347108
1006,3.246415770609319
1007,2.9601542416452444
1008,3.324561403508772
1009,3.139937106918239
1010,3.0778947368421052
1011,2.757227138643068
1012,3.542919001528273
1013,3.4205244122965643
1014,3.3771349862258955
1015,3.291220556745182
1016,3.1287349014621744
1017,3.509898411044543
1018,3.076980568011958
1019,3.514621871599565
1020,3.2783663704716335
1021,2.848000919117647
1022,3.5294710530559588
1023,3.7431142623397875
1024,3.165905631659056
1025,3.5543802549498236
1026,3.213768115942029
1027,3.297675315906241
1028,3.720297831013273
1029,3.4411135819363667
1030,3.089169381107492
1031,3.348641408342901
1032,3.6190012970168612
1033,3.4666609086197964
1034,3.5240440324449596
1035,3.80745862141211
1036,3.9426714694978093
1037,2.742079207920792
1038,3.2228915662650603
1039,3.064516129032258
1040,3.3493975903614457
1041,4.041847738612587
1042,3.435199042202933
1043,3.0125490196078433
1044,3.326007326007326
1045,3.0283018867924527
1046,3.9609479305740987
1047,3.4177881802223524
1049,3.404229711141678
1050,3.7607746863066014
1051,3.565524193548387
1053,3.0427927927927927
1054,3.4825721153846154
1055,2.765498652291105
1056,3.458386683738796
1057,3.4255346896191967
1058,3.278985507246377
1059,3.539020371479928
1060,3.8163884673748103
1061,3.626586902913508
1062,2.9941176470588236
1063,3.289940828402367
1066,3.9612427930813583
1067,3.3950617283950617
1068,3.64453125
1069,3.9176728869374315
1070,3.1216216216216215
1071,3.338709677419355
1073,3.705001820371356
1076,3.824342105263158
1077,3.8149865755430805
1078,3.6992805755395683
1079,3.823425456713367
1080,3.983316551508628
1081,3.5107142857142857
1082,3.628351539225422
1083,3.4598108747044916
1084,3.8463814097067397
1085,3.646868250539957
1086,4.02230749219563
1087,3.4295302013422817
1088,3.274450709702508
1089,4.094178913456022
1090,3.902013422818792
1091,2.8209059775840597
1092,3.3653115768743844
1093,3.3664874551971327
1094,3.6330703532136654
1095,3.8532838983050848
1096,3.8943370165745854
1097,3.7375193763107504
1098,3.0664335664335662
1099,3.806803594351733
1100,2.8646005716864753
1101,3.419539101758794
1102,2.6149425287356323
1103,3.777045724074318
1104,3.946370136953097
1105,2.3518518518518516
1106,2.75
1111,3.9537487828627067
1112,3.4019607843137254
1113,3.1895509499136443
1114,3.219924812030075
1116,3.357894736842105
1117,3.660344827586207
1119,3.1526315789473682
1120,3.546686330537377
1121,2.83955223880597
1123,3.618181818181818
1124,3.689106836792992
1125,3.6038272971690652
1126,2.679085520745131
1127,3.6768835371948025
1128,3.09662775616083
1129,3.397253907900296
1130,3.21319018404908
1131,4.1024523160762945
1132,4.066227150134852
1133,3.6016949152542375
1134,3.1507936507936507
1135,3.094419134396355
1136,4.137098965409134
1137,3.1962025316455698
1139,3.05
1140,3.5232558139534884
1143,3.4191176470588234
1145,3.5483870967741935
1147,4.123484668409793
1148,4.111200731300747
1149,3.1825396825396823
1150,3.885772122614228
1151,3.6666666666666665
1152,3.4369158878504673
1153,3.2790055248618786
1154,3.304195804195804
1156,3.409090909090909
1157,3.3048780487804876
1160,3.1702127659574466
1161,3.794292508917955
1162,3.7801624129930396
1164,3.3541666666666665
1165,3.0
1167,2.9356913183279745
1168,2.560344827586207
1169,3.8577844311377247
1171,3.698451390880413
1172,4.123029556650247
1173,3.4776245426400223
1175,3.94740383537064
1176,3.8892825509300266
1177,3.856740133264992
1178,4.180317630264097
1179,3.7031616733397765
1180,3.7745901639344264
1181,3.0454545454545454
1183,3.6336347584140403
1184,3.746188340807175
1185,3.871006270528516
1186,3.517317238267148
1187,3.6673306772908365
1188,3.7924046321525884
1189,4.086142901330034
1190,3.5165107319757842
1191,2.8890180127832656
1192,3.968291054739653
1193,4.212801119312191
1194,3.419917538851887
1196,4.118029925187033
1197,4.110901033973412
1198,4.101039230278546
1199,4.007304151021038
1200,4.006308794982828
1201,4.131910338748268
1202,3.8386801099908343
1203,4.267157941047074
1204,4.114418143656716
1206,3.983008247152769
1207,4.136409736308316
1208,4.117092886537331
1209,4.1148666846215995
1210,3.981302020241491
1211,4.0177366702937976
1212,4.18157809636736
1213,4.19191783279512
1214,4.069505282143777
1215,3.7182624457823525
1216,3.83364312267658
1217,4.1400122549019605
1218,4.02609635577517
1219,4.061250713877784
1220,3.796360759493671
1221,4.269509847475196
1222,4.049496467758906
1223,4.006286067600989
1224,4.090610702208076
1225,4.067926689576174
1226,3.8854660347551344
1227,3.9805904420159846
1228,4.036668142245832
1230,4.024664626971052
1231,3.9197120708748616
1232,4.088220675944334
1233,4.108198451794511
1234,4.136978579481398
1235,3.9594658585093288
1236,3.998181818181818
1237,4.080384447356924
1238,3.9498274870615298
1240,3.9020586785009863
1241,3.714551172098342
1242,3.9287855549358617
1243,3.919490610835312
1244,4.01723984715187
1245,3.951398828887443
1246,3.940874746606057
1247,4.021601481736734
1248,4.12552831783601
1249,3.832711152589827
1250,4.075576241134752
1251,4.027598486534609
1252,4.143090463660285
1253,3.8699149162456794
1254,4.112002421673982
1255,3.413743293437887
1256,4.063705132008306
1257,3.8215916503587737
1258,4.035709854331588
1259,3.986986156236757
1260,4.152763734411864
1261,3.770077418151292
1262,4.089593284122159
1263,3.969512616660906
1264,4.000713012477719
1265,3.9038285094670115
1266,3.9879767150862304
1267,4.07504873294347
1268,3.5069565217391303
1269,4.003349573690621
1270,3.957795417324461
1271,3.735216521106259
1272,3.9942350110286746
1273,4.003425677688412
1274,3.9343755155914866
1275,3.5954375836090966
1276,4.075274039128625
1277,3.781187680035453
1278,3.9597530358149307
1279,3.8604173253240592
1280,4.112258233141662
1281,4.032086029026053
1282,3.686888201957754
1283,4.0228010386238235
1284,4.143364592213697
1285,3.736383207750269
1286,3.5616830065359477
1287,3.798210914321676
1288,4.0043758861780665
1289,3.971468144044321
1290,3.5501101321585904
1291,3.981920823209947
1292,3.957721782049617
1293,3.9662287418392843
1295,3.6809960681520315
1296,3.890017031311411
1297,3.64665991902834
1298,3.720845845845846
1299,4.0508178975222515
1300,4.00664235477989
1301,3.843665158371041
1302,3.6181589634500098
1303,4.003821499013807
1304,4.028263618164577
1305,3.920930904885805
1306,3.592623637887678
1307,3.835568716251524
1310,3.5562200956937797
1311,2.5454545454545454
1312,3.4836065573770494
1313,2.7906976744186047
1314,3.2115384615384617
1315,3.3455882352941178
1317,3.1885714285714286
1318,3.314814814814815
1320,3.118308502804056
1321,3.533063225290116
1322,1.7920634920634921
1323,1.6545842217484008
1324,1.817829457364341
1325,1.7086092715231789
1326,2.0262762762762763
1327,2.9546891464699683
1328,1.8886986301369864
1329,2.790931989924433
1330,2.835061262959472
1331,2.90929203539823
1332,2.9917929292929295
1333,3.724983255190891
1334,3.118834080717489
1335,1.9453781512605042
1336,2.304480651731161
1337,3.4680156657963446
1339,3.4482539682539683
1340,3.730010756543564
1341,2.934647302904564
1342,3.02922642329422
1343,3.54201607267645
1344,3.7724352539650674
1345,3.4528555807889645
1346,2.999739718896408
1347,3.3106032738642632
1348,3.8565234528971226
1349,3.1934306569343067
1350,3.5618969968745753
1351,3.019585253456221
1352,3.022235576923077
1353,3.20240101095198
1354,3.843162670123137
1355,3.1007667031763417
1356,3.6627868028805897
1357,3.8472534532605205
1358,3.9727093658660566
1359,2.608947473537048
1360,3.280821917808219
1361,4.06640826873385
1363,3.094832179009057
1364,3.5046728971962615
1365,3.8244897959183675
1366,3.4022164276401563
1367,3.0462482091690544
1368,3.26
1369,3.425438596491228
1370,3.455322532551436
1371,3.099598821025053
1372,3.310637971969059
1373,2.8762413644214164
1374,3.6918457811453016
1375,3.2442962176912
1376,3.474786511251013
1377,3.1408684623746828
1378,3.2722428451682433
1379,2.978860294117647
1380,3.306223925487533
1381,1.9973520607874742
1382,2.7577720207253886
1383,2.251592356687898
1384,3.572519083969466
1385,3.1238590263691686
1386,2.8181818181818183
1387,3.784407781171159
1388,2.6167269439421337
1389,1.9025184541901867
1390,3.256741573033708
1391,2.9767875218551576
1392,3.6237000547345377
1393,3.5995940071138577
1394,3.863355361330207
1395,3.3711361737677525
1396,3.6368790872408514
1397,3.56062874251497
1398,3.137816979051819
1399,3.41776110068793
1400,3.41025641025641
1401,3.520299812617114
1404,3.226241134751773
1405,2.928400954653938
1406,3.619047619047619
1407,3.3006961190227035
1408,3.711878227779288
1409,3.0373489066956405
1410,3.0087609511889863
1411,3.7237675571467914
1412,3.7294520547945207
1413,3.550632911392405
1414,3.403131634819533
1415,3.513937282229965
1416,3.138045112781955
1417,3.103864734299517
1419,3.8585189644792295
1420,3.6451612903225805
1421,3.057142857142857
1422,3.0876854599406527
1423,3.829842931937173
1424,2.90625
1425,3.2097050021376656
1426,2.638888888888889
1427,2.6050469483568075
1428,3.4134328358208954
1429,3.2979581547769095
1430,3.193832599118943
1431,2.5820218724993333
1432,2.8521825396825395
1433,2.1971830985915495
1436,2.986666666666667
1437,3.6639344262295084
1438,2.834706420818622
1440,2.778481012658228
1441,3.539971651311127
1442,3.3496894409937887
1445,2.3299861495844874
1446,4.004809542131589
1447,3.2816691505216093
1449,3.9149190710767066
1450,3.737012987012987
1453,2.454842219804135
1454,3.211494252873563
1455,3.0773480662983426
